Total Objects, Sample Time,Time (ms)
1873,01:51:11.748903100,8
1874,01:51:11.868410200,9
1875,01:51:11.971389,8
1876,01:51:12.088390800,9
1877,01:51:12.189389100,10
1878,01:51:12.310394200,12
1879,01:51:12.433397100,12
1880,01:51:12.573960400,13
1881,01:51:12.716988400,14
1882,01:51:12.839959300,9
1883,01:51:12.952965300,11
1884,01:51:13.057959300,9
1885,01:51:13.158963500,10
1886,01:51:13.278016500,8
1887,01:51:13.395003700,10
1888,01:51:13.504995200,9
1889,01:51:13.614280,13
1890,01:51:13.732284400,9
1891,01:51:13.843283,13
1892,01:51:13.960273100,40
1893,01:51:14.129277,11
1894,01:51:14.239276400,9
1895,01:51:14.351283500,9
1896,01:51:14.456281400,9
1897,01:51:14.570283800,11
1898,01:51:14.676364100,8
1899,01:51:14.789366900,11
1900,01:51:14.897363800,8
1901,01:51:15.015375100,8
1902,01:51:15.121369800,8
1903,01:51:15.232370700,11
1904,01:51:15.335364400,8
1905,01:51:15.446444500,10
1906,01:51:15.555446200,8
1907,01:51:15.671452200,10
1908,01:51:15.774440600,10
1909,01:51:15.891442200,11
1910,01:51:15.996440,8
1911,01:51:16.116478400,9
1912,01:51:16.235476300,14
1913,01:51:16.406478700,16
1914,01:51:16.590494400,16
1915,01:51:16.750486300,17
1916,01:51:16.926479400,13
1917,01:51:17.099475,13
1918,01:51:17.244480300,15
1919,01:51:17.390472300,12
1920,01:51:17.546472800,12
1921,01:51:17.709489600,20
1922,01:51:17.898500200,17
1923,01:51:18.078471700,14
1924,01:51:18.258486800,14
1925,01:51:18.424475600,15
1926,01:51:18.562472100,9
1927,01:51:18.686545800,10
1928,01:51:18.795541600,9
1929,01:51:18.912554400,10
1930,01:51:19.022540,9
1931,01:51:19.145546200,9
1932,01:51:19.253546700,8
1933,01:51:19.382563500,12
