Total Objects,Memory Usage (MB)
1801,581.7940826416016
1802,583.7784423828125
1803,585.7803955078125
1804,587.7784423828125
1805,589.7803955078125
1806,591.7784423828125
1807,593.7803955078125
1808,595.7784423828125
1809,597.7803955078125
1810,599.7784423828125
1811,601.7803955078125
1812,603.7784423828125
1813,605.7803955078125
1814,607.7784423828125
1815,609.7803955078125
1816,611.7784423828125
1817,613.7803955078125
1818,615.7784423828125
1819,617.7940826416016
1820,619.7784423828125
1821,442.213134765625
1822,444.215087890625
1823,446.213134765625
1824,448.22877502441406
1825,450.213134765625
1826,452.215087890625
1827,454.213134765625
1828,456.22877502441406
1829,458.213134765625
1830,460.215087890625
1831,462.213134765625
1832,464.22877502441406
1833,466.213134765625
1834,468.215087890625
1835,470.213134765625
1836,472.22096252441406
1837,474.213134765625
1838,476.215087890625
1839,478.213134765625
1840,480.215087890625
1841,482.213134765625
1842,484.21533203125
1843,486.213134765625
1844,488.22096252441406
1845,490.213134765625
1846,492.215087890625
1847,494.213134765625
1848,496.22877502441406
1849,498.213134765625
1850,500.215087890625
1851,502.213134765625
1852,504.22877502441406
1853,506.213134765625
1854,508.215087890625
1855,512.215087890625
1856,514.213134765625
1857,516.215087890625
1858,518.213134765625
1859,520.215087890625
1860,522.213134765625
1861,524.215087890625
1862,526.213134765625
1863,528.215087890625
1864,530.213134765625
1865,532.215087890625
1866,534.213134765625
1867,536.2287750244141
1868,538.213134765625
1869,540.215087890625
1870,542.213134765625
1871,544.2209625244141
1872,546.213134765625
1873,548.215087890625
1874,550.213134765625
1875,552.215087890625
1876,554.213134765625
1877,556.21533203125
1878,558.213134765625
1879,560.2209625244141
1880,562.213134765625
1881,564.215087890625
1882,566.213134765625
1883,568.2287750244141
1884,570.213134765625
1885,572.215087890625
1886,574.213134765625
1887,576.2209625244141
1888,578.213134765625
1889,580.215087890625
1890,584.215087890625
1891,586.213134765625
1892,588.215087890625
1893,590.213134765625
1894,592.215087890625
1895,594.213134765625
1896,596.215087890625
1897,598.213134765625
1898,600.215087890625
1899,602.213134765625
1900,604.215087890625
1901,606.213134765625
1902,608.2287750244141
1903,610.213134765625
1904,612.215087890625
1905,614.213134765625
1906,616.2209625244141
1907,618.213134765625
1908,620.215087890625
1909,622.213134765625
1910,463.466796875
1911,465.4522171020508
1912,467.4541702270508
1913,469.4522171020508
1914,471.4541702270508
1915,473.4522171020508
1916,475.4541702270508
1917,477.4522171020508
1918,479.46785736083984
1919,481.4522171020508
1920,483.4541702270508
1921,485.4522171020508
1922,487.46785736083984
1923,489.4522171020508
1924,491.4541702270508
1925,495.4541702270508
1926,497.4522171020508
1927,499.4541702270508
1928,501.4522171020508
1929,503.4541702270508
1930,505.4522171020508
1931,507.4544143676758
1932,509.4522171020508
1933,511.46004486083984
1934,513.4522171020508
1935,515.4541702270508
1936,517.4522171020508
1937,519.4678573608398
1938,521.4522171020508
1939,523.4541702270508
1940,525.4522171020508
1941,527.4600448608398
1942,529.4522171020508
1943,531.4600448608398
1944,533.4522171020508
1945,535.4541702270508
1946,537.4522171020508
1947,539.4541702270508
1948,541.4522171020508
1949,543.4541702270508
1950,545.4522171020508
1951,547.4544143676758
1952,549.4522171020508
1953,551.4600448608398
1954,553.4522171020508
1955,555.4541702270508
1956,557.4541702270508
1957,559.4541702270508
1958,561.4522171020508
1959,563.4541702270508
1960,567.4541702270508
1961,569.4522171020508
1962,571.4541702270508
1963,573.4522171020508
1964,575.4541702270508
1965,577.4522171020508
