Total Objects, Sample Time,Time (ms)
3847,14:59:59.027238200,8
3848,14:59:59.077250,10
3849,14:59:59.149266400,8
3850,14:59:59.197276400,8
3851,14:59:59.242286600,8
3852,14:59:59.298003800,9
3853,14:59:59.360017600,8
3854,14:59:59.406027800,8
3855,14:59:59.453038300,8
3856,14:59:59.504050400,9
3857,14:59:59.565063900,8
3858,14:59:59.612963400,7
3859,14:59:59.656973200,8
3860,14:59:59.705984200,8
3861,14:59:59.763987400,9
3862,14:59:59.812998300,9
3863,14:59:59.856007900,8
3864,14:59:59.905019900,10
3865,14:59:59.966033200,8
3866,15:00:00.016044100,8
3867,15:00:00.059053700,8
3868,15:00:00.101063200,9
3869,15:00:00.160077200,8
3870,15:00:00.219089700,8
3871,15:00:00.266018800,8
3872,15:00:00.310028200,8
3873,15:00:00.357039,9
3874,15:00:00.420053600,8
3875,15:00:00.470064500,7
3876,15:00:00.513073900,7
3877,15:00:00.556083900,11
3878,15:00:00.652467300,8
3879,15:00:00.704116200,7
3880,15:00:00.755128,8
3881,15:00:00.798137900,7
3882,15:00:00.849149600,9
3883,15:00:00.905162100,7
3884,15:00:00.953172800,8
3885,15:00:00.997183,8
3886,15:00:01.043193200,8
3887,15:00:01.106125600,9
3888,15:00:01.161138300,8
3889,15:00:01.209149200,8
3890,15:00:01.261161100,9
3891,15:00:01.318173300,9
3892,15:00:01.371185,8
3893,15:00:01.414194900,8
3894,15:00:01.456204100,9
3895,15:00:01.515218200,8
3896,15:00:01.573230400,8
3897,15:00:01.617851300,7
3898,15:00:01.660860900,8
3899,15:00:01.706871400,9
3900,15:00:01.768854200,8
3901,15:00:01.826867300,8
3902,15:00:01.872877,8
3903,15:00:01.918887500,8
3904,15:00:01.978900900,8
3905,15:00:02.031096500,8
3906,15:00:02.078107,8
3907,15:00:02.122116400,8
3908,15:00:02.180130,8
3909,15:00:02.234142100,8
3910,15:00:02.280152400,7
3911,15:00:02.322161800,9
3912,15:00:02.380174800,8
3913,15:00:02.435187400,7
3914,15:00:02.478163600,8
3915,15:00:02.521173300,7
3916,15:00:02.567183900,9
3917,15:00:02.626196800,9
3918,15:00:02.678208700,8
3919,15:00:02.723218600,8
3920,15:00:02.765228,8
3921,15:00:02.825241400,9
3922,15:00:02.882254600,8
3923,15:00:02.925264,8
3924,15:00:02.969273900,7
3925,15:00:03.012284200,8
3926,15:00:03.072738900,9
3927,15:00:03.123750,8
3928,15:00:03.167759300,9
3929,15:00:03.212769900,9
3930,15:00:03.271782800,9
3931,15:00:03.330796100,8
3932,15:00:03.374805400,8
