Total Objects, Sample Time,Time (ms)
4591,01:56:18.458510500,38
4592,01:56:18.594506400,38
4593,01:56:18.746569900,39
4594,01:56:18.883569,40
4595,01:56:19.067568700,57
4596,01:56:19.230569,44
4597,01:56:19.380567300,32
4598,01:56:19.532575700,40
4599,01:56:19.683571100,44
4600,01:56:19.840572200,33
4601,01:56:19.978580500,39
4602,01:56:20.119573,34
4603,01:56:20.252572600,36
4604,01:56:20.387570100,37
4605,01:56:20.525575600,27
4606,01:56:20.625576500,24
4607,01:56:20.721582700,27
4608,01:56:20.820574300,24
4609,01:56:20.917582800,26
4610,01:56:21.019018900,24
4611,01:56:21.108018100,26
4612,01:56:21.212025600,25
4613,01:56:21.305019500,22
4614,01:56:21.397959300,29
4615,01:56:21.501959600,24
4616,01:56:21.591960800,25
4617,01:56:21.691962,22
4618,01:56:21.780958400,19
4619,01:56:21.859960300,28
4620,01:56:21.968952100,21
4621,01:56:22.051959100,28
4622,01:56:22.161976100,22
4623,01:56:22.248976,21
4624,01:56:22.330981900,28
4625,01:56:22.438977200,24
4626,01:56:22.529010500,24
4627,01:56:22.627013500,23
4628,01:56:22.718010800,24
4629,01:56:22.805115400,25
4630,01:56:22.913101800,22
4631,01:56:23.000107400,28
4632,01:56:23.113121,28
4633,01:56:23.215121700,24
4634,01:56:23.309130800,27
4635,01:56:23.410129600,24
4636,01:56:23.502125400,26
4637,01:56:23.602285500,26
4638,01:56:23.700284400,20
4639,01:56:23.782278100,25
4640,01:56:23.886279600,23
4641,01:56:23.972280500,24
4642,01:56:24.077274800,25
4643,01:56:24.169306600,23
4644,01:56:24.261318400,33
4645,01:56:24.372308400,27
4646,01:56:24.465316800,29
4647,01:56:24.577314700,23
4648,01:56:24.664313300,26
4649,01:56:24.764317400,26
4650,01:56:24.857313700,23
4651,01:56:24.948317900,31
4652,01:56:25.068308200,25
4653,01:56:25.166376300,29
4654,01:56:25.278376500,30
4655,01:56:25.398371800,37
4656,01:56:25.544372500,42
