Total Objects, Sample Time,Time (ms)
2706,00:02:12.360142400,3
2707,00:02:12.414138500,3
2708,00:02:12.470554600,2
2709,00:02:12.522555700,3
2710,00:02:12.572548900,3
2711,00:02:12.620541500,4
2712,00:02:12.674544100,2
2713,00:02:12.726541900,3
2714,00:02:12.778108200,1
2715,00:02:12.823289900,3
2716,00:02:12.875521100,2
2717,00:02:12.928750200,2
2718,00:02:12.991635700,3
2719,00:02:13.039092500,3
2720,00:02:13.090775,2
2721,00:02:13.142676100,3
2722,00:02:13.193643100,3
2723,00:02:13.241077200,2
2724,00:02:13.289499600,1
2725,00:02:13.340495200,2
2726,00:02:13.390069300,2
2727,00:02:13.435729500,3
2728,00:02:13.483751100,3
2729,00:02:13.536552500,4
2730,00:02:13.591474500,3
2731,00:02:13.641474300,2
2732,00:02:13.690052600,4
2733,00:02:13.756469500,2
2734,00:02:13.808461800,1
2735,00:02:13.853559700,1
2736,00:02:13.898044700,1
2737,00:02:13.949451500,2
2738,00:02:14.000453900,2
2739,00:02:14.049450300,2
2740,00:02:14.097436800,2
2741,00:02:14.149438600,2
2742,00:02:14.201436600,2
2743,00:02:14.250338600,2
2744,00:02:14.297004700,2
2745,00:02:14.345426200,3
2746,00:02:14.398419600,3
2747,00:02:14.450417900,2
2748,00:02:14.495648500,4
2749,00:02:14.544993600,2
2750,00:02:14.596410200,2
2751,00:02:14.645400100,2
2752,00:02:14.694586600,3
2753,00:02:14.746392400,3
2754,00:02:14.803453300,2
2755,00:02:14.853397800,3
2756,00:02:14.901385200,2
2757,00:02:14.946741100,3
2758,00:02:14.999382700,3
2759,00:02:15.052064800,3
2760,00:02:15.100949,3
2761,00:02:15.148369,3
2762,00:02:15.201408700,3
2763,00:02:15.254362800,1
2764,00:02:15.300934900,3
2765,00:02:15.347935300,3
2766,00:02:15.399755200,2
2767,00:02:15.452349100,2
2768,00:02:15.499345600,2
2769,00:02:15.545335300,3
2770,00:02:15.595491,3
2771,00:02:15.647332400,3
2772,00:02:15.699329900,1
2773,00:02:15.744905,3
2774,00:02:15.793198,2
2775,00:02:15.845363400,3
2776,00:02:15.898317900,2
2777,00:02:15.946506200,3
2778,00:02:15.992938400,3
2779,00:02:16.047309700,3
2780,00:02:16.101534500,1
2781,00:02:16.147877,2
2782,00:02:16.224299,2
2783,00:02:16.275291500,2
2784,00:02:16.326865,3
2785,00:02:16.377863100,3
2786,00:02:16.425281500,3
2787,00:02:16.477275600,2
2788,00:02:16.527276200,3
2789,00:02:16.577845800,2
2790,00:02:16.623140500,3
2791,00:02:16.678841700,3
2792,00:02:16.732810400,3
2793,00:02:16.782880200,1
2794,00:02:16.827250600,3
2795,00:02:16.879397200,3
2796,00:02:16.934825900,3
2797,00:02:16.985241,3
2798,00:02:17.031401200,2
2799,00:02:17.081122400,2
2800,00:02:17.131753300,2
2801,00:02:17.180335600,3
2802,00:02:17.229222200,2
2803,00:02:17.277223900,3
2804,00:02:17.331224300,3
2805,00:02:17.382184400,2
2806,00:02:17.427743600,2
2807,00:02:17.473725300,3
2808,00:02:17.526207900,2
2809,00:02:17.577779900,2
2810,00:02:17.623768100,2
2811,00:02:17.668771,4
2812,00:02:17.723520,3
2813,00:02:17.775776,1
2814,00:02:17.823162300,3
2815,00:02:17.870179200,2
2816,00:02:17.919761,2
2817,00:02:17.975788,4
2818,00:02:18.026742400,1
2819,00:02:18.072795600,3
2820,00:02:18.122744300,3
2821,00:02:18.175739700,2
2822,00:02:18.224156700,4
2823,00:02:18.272367300,2
2824,00:02:18.321738500,2
2825,00:02:18.373793,3
2826,00:02:18.424235700,2
2827,00:02:18.470139800,3
2828,00:02:18.518113100,2
2829,00:02:18.570136,3
2830,00:02:18.622468100,2
2831,00:02:18.670123200,3
2832,00:02:18.738119900,3
2833,00:02:18.791429800,2
2834,00:02:18.843701,2
2835,00:02:18.888690200,3
2836,00:02:18.937934500,2
2837,00:02:18.989105400,3
2838,00:02:19.041163,3
2839,00:02:19.090674900,3
2840,00:02:19.137672300,2
2841,00:02:19.188670500,2
2842,00:02:19.240668200,2
2843,00:02:19.289338800,1
2844,00:02:19.334659,3
2845,00:02:19.384842700,3
2846,00:02:19.438653300,2
2847,00:02:19.487342400,3
2848,00:02:19.534645400,2
2849,00:02:19.580725700,3
2850,00:02:19.632957300,2
2851,00:02:19.683637500,3
2852,00:02:19.731809600,3
2853,00:02:19.777629700,2
2854,00:02:19.829045500,3
2855,00:02:19.882625600,2
2856,00:02:19.929618600,3
2857,00:02:19.977613,1
2858,00:02:20.024926100,4
2859,00:02:20.077608900,3
2860,00:02:20.129340700,2
2861,00:02:20.177596800,3
2862,00:02:20.227279500,2
2863,00:02:20.278594200,3
2864,00:02:20.331367900,1
2865,00:02:20.377590800,2
2866,00:02:20.426584600,1
2867,00:02:20.479585900,4
2868,00:02:20.537576200,3
2869,00:02:20.588574700,2
2870,00:02:20.637568700,2
2871,00:02:20.689568,2
2872,00:02:20.744568700,1
2873,00:02:20.794555700,3
2874,00:02:20.846557300,3
2875,00:02:20.902560100,2
2876,00:02:20.954552700,2
2877,00:02:21.004545100,2
2878,00:02:21.050538600,3
2879,00:02:21.100539400,2
2880,00:02:21.151535400,2
2881,00:02:21.199529900,3
2882,00:02:21.250523500,3
2883,00:02:21.301367700,2
2884,00:02:21.353525100,2
2885,00:02:21.403518,3
2886,00:02:21.450515800,3
2887,00:02:21.499510400,2
2888,00:02:21.551526500,4
2889,00:02:21.604506500,3
2890,00:02:21.652563700,1
2891,00:02:21.698495900,4
2892,00:02:21.751405700,3
2893,00:02:21.803566900,2
2894,00:02:21.852486900,2
2895,00:02:21.898525,3
2896,00:02:21.948481500,3
2897,00:02:22.001753800,2
2898,00:02:22.052471500,3
2899,00:02:22.099468800,7
2900,00:02:22.161481700,2
2901,00:02:22.216467,2
2902,00:02:22.270456600,3
2903,00:02:22.321542100,2
2904,00:02:22.375289,3
2905,00:02:22.428444400,1
2906,00:02:22.476594600,2
2907,00:02:22.522416600,2
2908,00:02:22.571279900,3
2909,00:02:22.624435400,3
2910,00:02:22.675847400,2
2911,00:02:22.723426800,2
2912,00:02:22.767422900,3
2913,00:02:22.821421400,3
2914,00:02:22.874417300,1
2915,00:02:22.920410600,3
2916,00:02:22.968408500,3
2917,00:02:23.020407300,3
2918,00:02:23.075399600,2
2919,00:02:23.122403400,3
2920,00:02:23.170394100,2
2921,00:02:23.218395400,3
2922,00:02:23.271505500,2
2923,00:02:23.321384100,1
2924,00:02:23.367378200,3
2925,00:02:23.418378100,2
2926,00:02:23.472374600,2
2927,00:02:23.521371800,2
2928,00:02:23.568368100,1
2929,00:02:23.613365600,3
2930,00:02:23.666363700,2
2931,00:02:23.718356800,4
2932,00:02:23.767355300,3
