Total Objects, Sample Time,Time (ms)
1829,00:01:26.838364900,4
1830,00:01:26.886273,4
1831,00:01:26.935363300,4
1832,00:01:26.982961100,4
1833,00:01:27.027684200,4
1834,00:01:27.077262400,3
1835,00:01:27.126402300,5
1836,00:01:27.181252700,4
1837,00:01:27.229048500,4
1838,00:01:27.277243800,4
1839,00:01:27.326666800,4
1840,00:01:27.376674300,4
1841,00:01:27.423114500,4
1842,00:01:27.468230900,5
1843,00:01:27.520655,4
1844,00:01:27.570668700,4
1845,00:01:27.621643700,5
1846,00:01:27.668217900,4
1847,00:01:27.716637100,4
1848,00:01:27.767638300,4
1849,00:01:27.817628900,3
1850,00:01:27.861832400,5
1851,00:01:27.908203700,5
1852,00:01:27.960618800,4
1853,00:01:28.008617700,4
1854,00:01:28.056612900,5
1855,00:01:28.101818700,4
1856,00:01:28.151606,4
1857,00:01:28.205605700,5
1858,00:01:28.273606400,5
1859,00:01:28.341604400,4
1860,00:01:28.395586700,5
1861,00:01:28.446579100,4
1862,00:01:28.491163,4
1863,00:01:28.537580600,5
1864,00:01:28.589581200,4
1865,00:01:28.640157400,4
1866,00:01:28.688147100,4
1867,00:01:28.733565700,5
1868,00:01:28.783567900,5
1869,00:01:28.833570400,5
1870,00:01:28.883559400,4
1871,00:01:28.929058200,3
1872,00:01:28.976145700,5
1873,00:01:29.026938,5
1874,00:01:29.078119300,3
1875,00:01:29.122543300,3
1876,00:01:29.165538700,4
1877,00:01:29.215365600,4
1878,00:01:29.266545600,5
1879,00:01:29.317779200,3
1880,00:01:29.361522700,4
1881,00:01:29.410424100,4
1882,00:01:29.462517700,4
1883,00:01:29.510515200,4
1884,00:01:29.554944300,3
1885,00:01:29.599506300,4
1886,00:01:29.650507500,4
1887,00:01:29.700504500,4
1888,00:01:29.746074600,4
1889,00:01:29.797717,4
1890,00:01:29.858496200,5
1891,00:01:29.916482100,14
1892,00:01:29.977478100,3
1893,00:01:30.024490900,4
1894,00:01:30.074476700,4
1895,00:01:30.124941,4
1896,00:01:30.168045300,3
1897,00:01:30.213463400,5
1898,00:01:30.264490400,5
1899,00:01:30.314462600,4
1900,00:01:30.361455,3
1901,00:01:30.406526,4
1902,00:01:30.452451800,4
1903,00:01:30.505448900,4
1904,00:01:30.554021,4
1905,00:01:30.598347400,4
1906,00:01:30.647439500,5
1907,00:01:30.699585600,4
1908,00:01:30.749426900,4
1909,00:01:30.795426100,4
1910,00:01:30.846421800,5
1911,00:01:30.897422,5
1912,00:01:30.951416200,5
1913,00:01:30.997989100,3
1914,00:01:31.041382,4
1915,00:01:31.090686,5
1916,00:01:31.147404200,4
1917,00:01:31.195396100,5
1918,00:01:31.245394600,4
1919,00:01:31.295390600,5
1920,00:01:31.349393400,5
1921,00:01:31.423583800,6
1922,00:01:31.557392500,5
1923,00:01:31.609948200,4
1924,00:01:31.656775500,4
1925,00:01:31.704379800,5
1926,00:01:31.756360400,4
