Total Objects, Sample Time,Memory Usage (MB)
2621,01:52:52.090941200,713.0
2622,01:52:52.211931700,715.501953125
2623,01:52:52.349931800,718.0
2624,01:52:52.488930400,721.0
2625,01:52:52.623924100,723.501953125
2626,01:52:52.742934,726.0
2627,01:52:52.874932600,728.502197265625
2628,01:52:52.998937400,583.5044784545898
2629,01:52:53.191940200,586.001953125
2630,01:52:53.332932500,588.5
2631,01:52:53.456933800,591.001953125
2632,01:52:53.583930800,593.5
2633,01:52:53.709275600,596.001953125
2634,01:52:53.833240600,598.5
2635,01:52:53.969238100,601.001953125
2636,01:52:54.085248300,603.5
2637,01:52:54.206341200,606.001953125
2638,01:52:54.325347600,608.5
2639,01:52:54.444340800,611.5
2640,01:52:54.597412,614.001953125
2641,01:52:54.716384200,616.5
2642,01:52:54.853433400,619.002197265625
2643,01:52:54.976436900,621.5
2644,01:52:55.101425900,624.001953125
2645,01:52:55.222431700,626.5
2646,01:52:55.338437400,629.001953125
2647,01:52:55.456427200,631.5
2648,01:52:55.581444500,634.001953125
2649,01:52:55.702456700,636.5
2650,01:52:55.817452700,639.001953125
2651,01:52:55.946448800,641.5
2652,01:52:56.067453700,644.001953125
2653,01:52:56.191450900,646.5
2654,01:52:56.306449400,649.001953125
2655,01:52:56.430460200,652.001953125
2656,01:52:56.550454,654.5
2657,01:52:56.673449700,657.002197265625
2658,01:52:56.804453100,659.5
2659,01:52:56.943448400,662.001953125
2660,01:52:57.068631100,664.5
2661,01:52:57.181626100,667.001953125
2662,01:52:57.305626200,669.5
2663,01:52:57.420625100,672.001953125
2664,01:52:57.549625,674.5
2665,01:52:57.658625500,677.001953125
2666,01:52:57.783625200,679.5
2667,01:52:57.900719900,682.001953125
2668,01:52:58.034715600,684.5
2669,01:52:58.145723200,687.001953125
2670,01:52:58.269788500,690.001953125
2671,01:52:58.376789100,692.5
2672,01:52:58.507789200,695.002197265625
2673,01:52:58.619788500,697.5
2674,01:52:58.750790100,700.001953125
2675,01:52:58.859832,702.5
2676,01:52:58.988824700,705.001953125
2677,01:52:59.095826500,707.5
2678,01:52:59.225824900,710.001953125
2679,01:52:59.336833,712.5
2680,01:52:59.457826300,715.001953125
2681,01:52:59.565827,717.5
2682,01:52:59.716269200,720.001953125
2683,01:52:59.838279600,722.5
2684,01:52:59.969267600,725.001953125
2685,01:53:00.095283800,728.001953125
2686,01:53:00.222271200,730.5
2687,01:53:00.347279600,733.002197265625
2688,01:53:00.467269,735.5
2689,01:53:00.595290500,738.001953125
2690,01:53:00.740338300,740.5
2691,01:53:00.885336100,743.001953125
2692,01:53:01.015350400,745.5
2693,01:53:01.144334800,748.001953125
2694,01:53:01.270347100,750.5
2695,01:53:01.385336100,753.001953125
2696,01:53:01.517336100,755.5
2697,01:53:01.633335700,758.001953125
2698,01:53:01.761339300,760.5
2699,01:53:01.876344700,763.001953125
2700,01:53:01.998401200,766.001953125
2701,01:53:02.132409400,768.5
2702,01:53:02.246400300,771.002197265625
2703,01:53:02.378467600,773.5
2704,01:53:02.491457800,776.001953125
2705,01:53:02.619451700,778.5
2706,01:53:02.726452,781.001953125
2707,01:53:02.854463400,783.5
2708,01:53:02.965500900,786.001953125
2709,01:53:03.090507300,788.5
2710,01:53:03.196501500,791.001953125
2711,01:53:03.314503700,793.5
2712,01:53:03.429501300,796.001953125
2713,01:53:03.552502100,798.5
2714,01:53:03.662509400,801.001953125
2715,01:53:03.785312500,804.001953125
2716,01:53:03.899306900,806.5
2717,01:53:04.028266400,809.002197265625
2718,01:53:04.140270300,811.5
2719,01:53:04.264265500,814.001953125
2720,01:53:04.374264800,816.5
2721,01:53:04.501264300,819.001953125
2722,01:53:04.609264500,821.5
2723,01:53:04.739271200,824.001953125
2724,01:53:04.849270600,826.5
2725,01:53:04.977339,829.001953125
2726,01:53:05.087337300,831.5
2727,01:53:05.217336900,834.001953125
2728,01:53:05.327336900,836.5
2729,01:53:05.458343,839.001953125
2730,01:53:05.565337400,842.001953125
2731,01:53:05.685338200,844.5
2732,01:53:05.799504400,847.002197265625
2733,01:53:05.926509,849.5
2734,01:53:06.038579600,852.001953125
2735,01:53:06.181585900,854.5
2736,01:53:06.353585400,857.001953125
2737,01:53:06.507573800,859.5
2738,01:53:06.647574200,613.0171051025391
2739,01:53:06.844592600,615.5
2740,01:53:06.979580600,618.001953125
2741,01:53:07.104626800,620.5
