Total Objects, Sample Time,Time (ms)
3879,15:00:00.704116200,2
3880,15:00:00.755128,2
3881,15:00:00.798137900,2
3882,15:00:00.849149600,3
3883,15:00:00.905162100,1
3884,15:00:00.953172800,3
3885,15:00:00.997183,2
3886,15:00:01.043193200,1
3887,15:00:01.106125600,2
3888,15:00:01.161138300,2
3889,15:00:01.209149200,2
3890,15:00:01.261161100,1
3891,15:00:01.318173300,2
3892,15:00:01.371185,2
3893,15:00:01.414194900,1
3894,15:00:01.456204100,2
3895,15:00:01.515218200,3
3896,15:00:01.573230400,2
3897,15:00:01.617851300,2
3898,15:00:01.660860900,2
3899,15:00:01.706871400,2
3900,15:00:01.768854200,2
3901,15:00:01.826867300,3
3902,15:00:01.872877,2
3903,15:00:01.918887500,2
3904,15:00:01.978900900,3
3905,15:00:02.031096500,3
3906,15:00:02.078107,2
3907,15:00:02.122116400,3
3908,15:00:02.180130,2
3909,15:00:02.234142100,2
3910,15:00:02.280152400,1
3911,15:00:02.322161800,3
3912,15:00:02.380174800,1
3913,15:00:02.435187400,2
3914,15:00:02.478163600,1
3915,15:00:02.521173300,1
3916,15:00:02.567183900,2
3917,15:00:02.626196800,2
3918,15:00:02.678208700,2
3919,15:00:02.723218600,1
3920,15:00:02.765228,3
3921,15:00:02.825241400,2
3922,15:00:02.882254600,2
3923,15:00:02.925264,2
3924,15:00:02.969273900,1
3925,15:00:03.012284200,2
3926,15:00:03.072738900,2
3927,15:00:03.123750,2
3928,15:00:03.167759300,2
3929,15:00:03.212769900,3
3930,15:00:03.271782800,3
3931,15:00:03.330796100,2
3932,15:00:03.374805400,2
3933,15:00:03.417090200,2
